root_id	root_norm	source_root_norm	branch_id	status	branch_image_ar	what_is_ar	source_phrase_ar
root_001230	ق ص د	ق ص د	B008	accepted	تمام بنية الشعر	القصيد والقصيدة من الشعر التام أو المنقح المجود أو المقصود له	سميت القصيدة من الشعر قصيدة لتقصيد أبياتها ولا تكون أبياتها إلا تامة الأبنية (maqayis)؛ القصيد ما تم شطر أبنيته من الشعر (ayn;tahdhib;mufradat)؛ القصيد جمع القصيدة من الشعر (sihah)؛ شعر قصيد إذا كان منقحا مجودا (tahdhib)؛ أقصد الشاعر من القصيد (tahdhib)
root_001230	ق ص د	ق ص د	B009	accepted	مشرة الشوك الغضة	مشرة العضاه بعد القيظ وأول نبات الشجرة ذات الشوك	القصد مشرة العضاه أيام الخريف تخرج بعد القيظ (ayn;tahdhib)؛ الورق في العضاه أغصان غضة رخاص تسمى كل واحدة منها قصدة (ayn)؛ القصد مشرة العضاه أغصانا رطبة غضة رخاصا تسمى كل واحدة منها قصدة (tahdhib)؛ القصدة من كل شجرة ذات شوك أن يظهر نباتها أول ما ينبت (tahdhib)
root_001230	ق ص د	ق ص د	B010	accepted	التوسط في الخلقة	الرجل أو غيره الذي ليس بقصير ولا جسيم	المقتصد من الرجال الذي ليس بقصير ولا جسيم (ayn)؛ المقصد من الرجال (ayn)؛ المقصد من الرجال الذي ليس بجسيم ولا قصير وقد يستعمل في النعت في غير الرجال (tahdhib)
root_001230	ق ص د	ق ص د	B011	accepted	اللحم اليابس	اللحم اليابس المسمى قصيدا	القصيد اللحم اليابس (sihah)؛ القصيد اليابس من اللحم (tahdhib)
root_001230	ق ص د	ق ص د	B012	accepted	العصا المسماة قصيدا	العصا التي تسمى قصيدا في النقل المعجمي	القصيد العصا (tahdhib)
root_001231	ق ص ر	ق ص ر	B001	accepted	القِصَر وخلاف الطول	قصر الأجسام والأشخاص وما يجعل قصيرا وما يولد أو يسِنّ على قصر	القصر خلاف الطول (maqayis;mufradat)؛ قصر الشيء خلاف طال (sihah)؛ القصر نقيض الطول (tahdhib)؛ قصرته أي صيرته قصيرا (maqayis;sihah;tahdhib;mufradat)؛ أقصرت المرأة ولدت أولادا قصارا (maqayis;sihah;tahdhib;mufradat)؛ أقصرت الشاة أسنت حتى تقصر أطراف أسنانها (maqayis;sihah;tahdhib;mufradat)
root_001231	ق ص ر	ق ص ر	B002	accepted	النقص عن المدى	العجز عن بلوغ المطلوب أو الهدف والتواني والنقص في الأمر أو العطاء	ألا يبلغ الشيء مداه ونهايته (maqayis)؛ قصرت عنه قصورا عجزت (maqayis)؛ قصرت عن الشيء عجزت عنه ولم أبلغه (sihah;tahdhib)؛ قصر السهم عن الهدف أي لم يبلغه (sihah;mufradat)؛ قصرت في الأمر تقصيرا إذا توانيت (maqayis;sihah;mufradat)؛ قصر فلان في الحاجة إذا ونى فيها وضعف (tahdhib)؛ قصرت بفلان أي أعطيته مخسوسا (ayn)؛ مقصر أي أمر دون أو يسير (sihah;tahdhib)
root_001231	ق ص ر	ق ص ر	B003	accepted	الحذف للتخفيف	تقليل الصلاة أو الشعر بترك بعضه لا مطلق العجز أو قصر القامة	قصر الصلاة وهو ألا يتم لأجل السفر (maqayis)؛ قصرت الصلاة قصرا وقصرتها (ayn)؛ قصرت من الصلاة (sihah;tahdhib;mufradat)؛ قصر من شعره تقصيرا إذا حذف منه شيئا (tahdhib;mufradat)؛ التقصير من الشعر مثل القصر (sihah)
root_001231	ق ص ر	ق ص ر	B004	accepted	الحبس والقصر على شيء	الحبس والمنع وتخصيص الشيء بوجه واحد وكف النفس أو الطرف أو الدر	القصر الحبس يقال قصرته إذا حبسته (maqayis;sihah)؛ حور مقصورات في الخيام أي محبوسات (maqayis;tahdhib;mufradat)؛ قاصرات الطرف لا تمده إلى غير بعلها (maqayis;ayn;sihah;tahdhib;mufradat)؛ قصرت نفسي على كذا (ayn;tahdhib)؛ قصرت اللقحة على فرسي حبست درها عليه (sihah;tahdhib;mufradat)؛ أقصر عنه إذا كف ونزع مع القدرة (maqayis;sihah;tahdhib;mufradat)؛ فرس قصير مقربة لا تترك ترود (maqayis;sihah;tahdhib)؛ امرأة قصيرة وقصورة أي مقصورة في البيت (maqayis;sihah;tahdhib)
root_001231	ق ص ر	ق ص ر	B005	accepted	البناء المحصور	القصر بوصفه بناء عظيما والمقصورة أو الناحية المحوطة في دار أو مسجد	القصر واحد القصور (sihah)؛ القصر المجدل أي الفدن الضخم (ayn;tahdhib)؛ قصر مشيد ويجعل لك قصورا (mufradat)؛ المقاصير جمع مقصورة وكل ناحية من الدار الكبيرة إذا أحيط عليها فهي مقصورة (maqayis;ayn;tahdhib)؛ مقصورة الجامع (sihah)
root_001231	ق ص ر	ق ص ر	B006	accepted	الغاية وما يقتصر عليه	بلوغ الحد والغاية والاكتفاء بما وقف عنده	القصر الغاية وهو القصار والقصارى (ayn)؛ قصرك أي أجلك وموتك وغايتك (ayn;tahdhib)؛ قصرك وقصاراك أي غايتك وآخر أمرك وما اقتصرت عليه (sihah;tahdhib)؛ اقتصر على كذا أي قنع به (ayn;mufradat)؛ قصاراك أن تفعل كذا (maqayis)
root_001231	ق ص ر	ق ص ر	B007	accepted	العشي واختلاط الظلام	دخول العشي واختلاط الظلام ووقت المقصرة والمقاصر	قصر الظلام وهو اختلاطه (maqayis;sihah)؛ أقبلت مقاصر الظلام (maqayis;sihah;tahdhib)؛ قصر العشي إذا أمسيت (sihah;tahdhib)؛ أقصرنا أي دخلنا في ذلك الوقت (maqayis;sihah;tahdhib)؛ أتيته قصرا أي عشيا (sihah;tahdhib)
root_001231	ق ص ر	ق ص ر	B008	accepted	قَصْرَة العنق والشجر	أصل العنق أو الشجر وما غلظ منه والمرض الواقع في قَصْرَة العنق	القصر جمع قصرة وهي أصل العنق وأصل الشجرة ومستغلظها (maqayis)؛ القصرة أصل العنق والجمع قصر (sihah)؛ قصر النخل الواحدة قصرة (tahdhib)؛ القصر أصول الشجر الواحدة قصرة (tahdhib;mufradat)؛ القصر داء يأخذ في القصرة (maqayis;sihah;tahdhib)
root_001231	ق ص ر	ق ص ر	B009	accepted	القُصَيْرَى الضلع	الضلع المسماة القُصَيْرَى أو القصرى التي تلي الشاكلة	القصيرى أسفل الأضلاع وهي الواهنة (maqayis)؛ القصيرى الضلع التي تلي الشاكلة بين الجنب والبطن (ayn;sihah;tahdhib)
root_001231	ق ص ر	ق ص ر	B010	accepted	الدنو والاختصاص الخاص	الدنو أو الاقتصار في النسب والجوار والخطاب الخاص دون غيره	قصرة أي يقصر به عليهم خاصة لا يعطى غيرهم (ayn)؛ هو ابن عمه قصرة ومقصورة أي دنيا (sihah;tahdhib)؛ أبلغ هذا الكلام بني فلان قصرة ومقصورة أي دون الناس (tahdhib)؛ فلان جاري مقاصري أي قصره بحذاء قصري (tahdhib)؛ قصير النسب إذا كان أبوه معروفا (tahdhib)
root_001231	ق ص ر	ق ص ر	B011	accepted	الثوب والقصارة	عمل الثوب بالقصارة أو الدق وما يتصل به من تقصير الثوب	قصرت الثوب والحبل تقصيرا (maqayis)؛ قصرت الثوب أقصره قصرا دققته ومنه سمي القصار (sihah)؛ القصار يقصر الثوب قصرا وحرفته القصارة (tahdhib)
root_001231	ق ص ر	ق ص ر	B012	accepted	بقايا الحب والقشر	ما يبقى من الحب في السنبل أو قشر الحبة أو أصول التبن	القصارة ما بقي في السنبل من الحب بعدما يداس (sihah;tahdhib)؛ القصرة قشر الحبة إذا كانت في السنبلة وهي القصارة (tahdhib)؛ القصر والقصل أصول التبن (tahdhib)
root_001231	ق ص ر	ق ص ر	B013	accepted	التقصار والقلادة	القلادة القصيرة أو الطوق المسمى تقصارا أو قصارا	التقصار قلادة شبيهة بالمخنقة (maqayis;sihah;tahdhib)؛ التقصار والتقصارة قلادة قصيرة (sihah;mufradat)؛ قصارها أطواقها (tahdhib)
root_001231	ق ص ر	ق ص ر	B014	review	الماء القاصر	الماء الموصوف بالقاصر بين برودة أو قرب مرعى على اختلاف النقل	ماء قاصر أي بارد (sihah)؛ ماء قاصر ومقصر إذا كان مرعاه قريبا (tahdhib)
root_001231	ق ص ر	ق ص ر	B015	review	القَوْصَرَة وعاء التمر	وعاء التمر المسمى القَوْصَرَة مع احتمال خروجه ببنية الواو	القوصرة وعاء من قصب للتمر (tahdhib)؛ القوصرة هذا الذي يكنز فيه التمر من البواري (sihah)؛ القوصرة معروفة (mufradat)
root_001232	ق ص ص	ق ص ص	B001	accepted	تَتَبُّع الأثر	قص الأثر واقتصه وتقصصه واتباع الطريق أو الشخص أثرا بعد أثر	أصل صحيح يدل على تتبع الشيء؛ اقتصصت الأثر إذا تتبعته (maqayis)؛ اقتفاء الأثر قصص؛ فارتدا على آثارهما قصصا (jamhara)؛ قص أثره أي تتبعه؛ اقتص أثره وتقصص أثره (sihah)؛ قصيه أي اتبعي أثره؛ أصل القص اتباع الأثر (tahdhib)؛ القص تتبع الأثر؛ القصص الأثر (mufradat)
root_001232	ق ص ص	ق ص ص	B002	accepted	سوق الخبر المتتابع	قص الحديث والخبر والقصة والقصص أخبار متتابعة تروى على وجهها	القصة والقصص كل ذلك يتتبع فيذكر (maqayis)؛ قص الحديث يقصه قصصا؛ القصة من القصص معروفة (jamhara)؛ القصة الأمر والحديث؛ اقتصصت الحديث رويته على وجهه؛ قص عليه الخبر (sihah)؛ القص فعل القاص إذا قص القصص؛ القاص لاتباعه خبرا بعد خبر (tahdhib)؛ القصص الأخبار المتتبعة؛ قص عليه القصص (mufradat)
