review_id	candidate_count	path_count_total	ayahs	rare_facet_signature	representative_roots	representative_branches	rare_theme_set	keyword_sample
RF0124	1	120	1,2,3,4,5,7	kw:address | kw:advocacy | kw:anger | kw:banner | kw:battle | kw:campaign | kw:charity | kw:compassion	ء ل ه → ر ب ب → ع ل م → ر ح م → د ي ن → ع و ن → غ ض ب	ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B003:علم رباني | ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B005:العادة والشأن | ع و ن:B003:الحرب العَوان | غ ض ب:B002:الغضب لشخص حي أو به بعد موته	cognition_perception/knowledge_learning; craft_material_built/ornament_beauty; emotion_ethics/fear_grief; emotion_ethics/honor_shame; emotion_ethics/trust_loyalty; kinship_society/culture_tradition; kinship_society/hospitality_welfare; law_governance/obligation_contract; law_governance/politics_order; ritual_belief/prayer_supplication; ritual_belief/religion_worship; space_form_boundary/pattern_marking	address, advocacy, anger, banner, battle, campaign, charity, compassion, condition, conflict, custom, defense, divinity, emotion, ethics, habit, heraldry, history, identity, invocation, kindness, kinship, knowledge, landmark
RF0125	1	120	2,3,4,5,6,7	kw:authority | kw:banner | kw:body | kw:charity | kw:compassion | kw:compensation | kw:consumption | kw:creed	ع ل م → ر ح م → د ي ن → ع ب د → ص ر ط → غ ي ر → ض ل ل	ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B007:القوة والصلابة | ص ر ط:B002:الغيبة في المرور والبلع | غ ي ر:B002:الغَيْر في الدية | ض ل ل:B001:الضلال عن الهدى والقصد	cognition_perception/proof_uncertainty; craft_material_built/ornament_beauty; craft_material_built/textile_clothing; emotion_ethics/desire_appetite; kinship_society/hospitality_welfare; language_communication/concealment_disclosure; law_governance/obligation_contract; law_governance/punishment_sanction; movement_travel/navigation_route; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/pattern_marking	authority, banner, body, charity, compassion, compensation, consumption, creed, deviation, devotion, disappearance, divinity, emotion, error, ethics, food, hardness, heraldry, indemnity, ingestion, kindness, landmark, law, mark
RF0126	1	112	2,3,4,5,6,7	kw:authority | kw:banner | kw:blessing | kw:charity | kw:coating | kw:compassion | kw:craft | kw:creed	ح م د → ع ل م → ر ح م → د ي ن → ع ب د → ص ر ط → ض ل ل	ح م د:B001:الحمد خلاف الذم | ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	animal_life/husbandry; cognition_perception/proof_uncertainty; craft_material_built/ornament_beauty; kinship_society/hospitality_welfare; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; movement_travel/transport; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/pattern_marking; space_form_boundary/space	authority, banner, blessing, charity, coating, compassion, craft, creed, deviation, devotion, direction, divinity, emotion, error, ethics, evaluation, gratitude, guidance, heraldry, infrastructure, journey, kindness, landmark, law
RF0127	1	112	2,3,4,5,6,7	kw:authority | kw:banner | kw:charity | kw:coating | kw:compassion | kw:craft | kw:creed | kw:deviation	ع ل م → ر ح م → م ل ك → د ي ن → ع ب د → ص ر ط → ض ل ل	ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | م ل ك:B003:المُلك والسلطان | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	animal_life/husbandry; cognition_perception/proof_uncertainty; craft_material_built/ornament_beauty; kinship_society/hospitality_welfare; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; movement_travel/transport; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/pattern_marking; space_form_boundary/space	authority, banner, charity, coating, compassion, craft, creed, deviation, devotion, direction, divinity, dominion, emotion, error, ethics, governance, guidance, heraldry, hierarchy, infrastructure, journey, kindness, kingship, landmark
RF0128	1	96	1,2,4,5,6,7	kw:anatomy | kw:authority | kw:blessing | kw:coating | kw:craft | kw:creed | kw:deviation | kw:devotion	ر ح م → ح م د → م ل ك → د ي ن → ع ب د → ص ر ط → ض ل ل	ر ح م:B002:الرَّحِم والقرابة | ح م د:B001:الحمد خلاف الذم | م ل ك:B005:مِلاك الأمر وعِماده | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	animal_life/husbandry; cognition_perception/proof_uncertainty; condition_force_change/support_dependence; kinship_society/family; kinship_society/identity_personhood; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; movement_travel/transport; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	anatomy, authority, blessing, coating, craft, creed, deviation, devotion, direction, error, ethics, evaluation, family, foundation, gratitude, guidance, infrastructure, journey, kinship, law, leveling, lineage, mainstay, maintenance
RF0129	1	90	1,2,3,5,6,7	kw:address | kw:body | kw:compensation | kw:consumption | kw:deviation | kw:disappearance | kw:error | kw:ethics	ء ل ه → ر ب ب → ر ح م → ع ب د → ص ر ط → غ ي ر → ض ل ل	ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B003:علم رباني | ر ح م:B002:الرَّحِم والقرابة | ع ب د:B007:القوة والصلابة | ص ر ط:B002:الغيبة في المرور والبلع | غ ي ر:B002:الغَيْر في الدية | ض ل ل:B001:الضلال عن الهدى والقصد	cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; craft_material_built/textile_clothing; emotion_ethics/desire_appetite; kinship_society/family; kinship_society/identity_personhood; language_communication/concealment_disclosure; law_governance/obligation_contract; law_governance/punishment_sanction; movement_travel/navigation_route; ritual_belief/prayer_supplication; ritual_belief/religion_worship	address, body, compensation, consumption, deviation, disappearance, error, ethics, family, food, hardness, indemnity, ingestion, invocation, kinship, knowledge, language, law, lineage, material, misguidance, name, navigation, oath
RF0130	1	80	1,2,4,5,6,7	kw:adoration | kw:agriculture | kw:anatomy | kw:bird | kw:canopy | kw:ceiling | kw:coating | kw:condition	س م و → ء ل ه → ع ل م → د ي ن → ع ب د → ص ر ط → ض ل ل	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ع ل م:B006:طائر جارح يسمى العلام | د ي ن:B005:العادة والشأن | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	animal_life/husbandry; animal_life/wildlife; cognition_perception/proof_uncertainty; kinship_society/culture_tradition; land_water_sky/sky_astronomy; law_governance/politics_order; movement_travel/navigation_route; movement_travel/speed; movement_travel/transport; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	adoration, agriculture, anatomy, bird, canopy, ceiling, coating, condition, cosmology, cover, craft, custom, deity, deviation, devotion, direction, error, ethics, falcon, guidance, habit, hawk, hunting, identity
RF0131	1	80	1,2,4,5,6,7	kw:authority | kw:charity | kw:coating | kw:compassion | kw:craft | kw:creed | kw:deviation | kw:devotion	ر ح م → ر ب ب → ي و م → د ي ن → ع ب د → ص ر ط → ض ل ل	ر ح م:B001:الرَّحْمَة والرقة | ر ب ب:B015:حرف رب وربما | ي و م:B002:مدة من الزمان | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	animal_life/husbandry; cognition_perception/proof_uncertainty; kinship_society/hospitality_welfare; land_water_sky/sky_astronomy; language_communication/grammar_expression; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; movement_travel/transport; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	authority, charity, coating, compassion, craft, creed, deviation, devotion, direction, divinity, duration, emotion, error, ethics, grammar, guidance, history, infrastructure, interval, journey, kindness, law, leveling, linguistics
RF0132	1	56	1,2,4,6,7	kw:address | kw:appellation | kw:authority | kw:classification | kw:creed | kw:designation | kw:deviation | kw:devotion	س م و → ء ل ه → ر ب ب → د ي ن → ه د ي → ص ر ط → ض ل ل	س م و:B005:الاسم تنويه ودلالة | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B001:ربوبية وملك وسيادة | د ي ن:B001:الطاعة والانقياد | ه د ي:B001:دلالة بلطف إلى الطريق والحق | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; kinship_society/identity_personhood; kinship_society/kinship; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; ritual_belief/afterlife_eschatology; ritual_belief/prayer_supplication; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	address, appellation, authority, classification, creed, designation, deviation, devotion, direction, dominion, error, ethics, governance, guidance, hierarchy, identity, invocation, journey, language, law, misguidance, name, naming, navigation
RF0133	1	54	2,4,5,6,7	kw:anger | kw:authority | kw:blessing | kw:body | kw:calendar | kw:conflict | kw:consumption | kw:creed	ح م د → ي و م → د ي ن → ع ب د → ص ر ط → غ ي ر → غ ض ب	ح م د:B001:الحمد خلاف الذم | ي و م:B001:وقت النهار المحدود | د ي ن:B001:الطاعة والانقياد | ع ب د:B007:القوة والصلابة | ص ر ط:B002:الغيبة في المرور والبلع | غ ي ر:B004:الغَيْرة على الأهل | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	craft_material_built/textile_clothing; emotion_ethics/desire_appetite; emotion_ethics/honor_shame; kinship_society/gender; kinship_society/marriage_genealogy; land_water_sky/light_darkness; land_water_sky/sky_astronomy; language_communication/concealment_disclosure; law_governance/obligation_contract; law_governance/punishment_sanction; ritual_belief/religion_worship; ritual_belief/ritual	anger, authority, blessing, body, calendar, conflict, consumption, creed, day, daytime, devotion, disappearance, emotion, ethics, evaluation, food, fury, gratitude, hardness, honor, ingestion, jealousy, kinship, law
RF0134	1	52	1,2,4,6,7	kw:ascent | kw:authority | kw:blessing | kw:calendar | kw:creed | kw:day | kw:daytime | kw:deviation	س م و → ح م د → ي و م → د ي ن → ه د ي → ص ر ط → ض ل ل	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ي و م:B001:وقت النهار المحدود | د ي ن:B001:الطاعة والانقياد | ه د ي:B001:دلالة بلطف إلى الطريق والحق | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; emotion_ethics/honor_shame; land_water_sky/light_darkness; land_water_sky/sky_astronomy; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	ascent, authority, blessing, calendar, creed, day, daytime, deviation, devotion, direction, elevation, eminence, error, ethics, evaluation, gratitude, guidance, height, hierarchy, honor, journey, law, light, loftiness
