review_id	candidate_count	path_count_total	ayahs	scored_facet_signature	representative_roots	representative_branches	top_scored_facets
SF0133	2	312	1,2,4,5,6,7	kw:devotion | kw:worship | theme:ritual_belief/religion_worship | kw:religion | kw:submission | kw:obedience | kw:authority | theme:ritual_belief/belief_revelation	س م و → ء ل ه → ر ب ب → ي و م → د ي ن → ع ب د → ق و م	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ر ب ب:B015:حرف رب وربما | ي و م:B002:مدة من الزمان | د ي ن:B001:الطاعة والانقياد | ع ب د:B003:العبادة والطاعة الخاضعة | ق و م:B001:جماعة الناس والرجال	kw:devotion(3); kw:worship(3); theme:ritual_belief/religion_worship(3); kw:religion(3); kw:submission(2); kw:obedience(2); kw:authority(2); theme:ritual_belief/belief_revelation(2); theme:ritual_belief/ritual(2); theme:land_water_sky/sky_astronomy(2); kw:grammar(1); kw:duration(1); kw:adoration(1); kw:ceiling(1); kw:preposition(1); kw:men(1)
SF0134	2	304	1,2,3,4,5,6,7	kw:religion | kw:navigation | theme:ritual_belief/religion_worship	ر ح م → ر ب ب → ي و م → د ي ن → ع ب د → ص ر ط → ض ل ل	ر ح م:B001:الرَّحْمَة والرقة | ر ب ب:B015:حرف رب وربما | ي و م:B002:مدة من الزمان | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	kw:religion(2); kw:navigation(2); theme:ritual_belief/religion_worship(2); kw:paving(1); kw:creed(1); kw:taming(1); kw:pity(1); kw:smoothing(1); kw:divinity(1); kw:misguidance(1); kw:leveling(1); kw:grammar(1); kw:duration(1); kw:preposition(1); kw:heraldry(1); kw:banner(1)
SF0135	2	256	1,2,3,5,7	kw:biology | theme:body_health_life/life_stage_aging | theme:body_health_life/reproduction_birth | theme:condition_force_change/growth_decay	س م و → ء ل ه → ر ب ب → ر ح م → ع و ن → غ ي ر → غ ض ب	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ر ب ب:B009:شاة رُبّى وحداثة | ر ح م:B003:رَحِم الأنثى | ع و ن:B002:العَوان بين السنين | غ ي ر:B004:الغَيْرة على الأهل | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	kw:biology(2); theme:body_health_life/life_stage_aging(2); theme:body_health_life/reproduction_birth(2); theme:condition_force_change/growth_decay(2); kw:honor(1); kw:protectiveness(1); kw:adoration(1); kw:ceiling(1); kw:uterus(1); kw:jealousy(1); kw:overhead(1); kw:deity(1); kw:zeal(1); kw:burial(1); kw:fury(1); kw:hiddenness(1)
SF0136	2	256	1,2,3,4,7	theme:ritual_belief/religion_worship | kw:theology | kw:devotion | kw:worship | kw:religion | kw:authority | theme:ritual_belief/ritual | theme:kinship_society/hospitality_welfare	ء ل ه → ح م د → ر ب ب → ر ح م → م ل ك → د ي ن → غ ي ر	ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | م ل ك:B003:المُلك والسلطان | د ي ن:B001:الطاعة والانقياد | غ ي ر:B001:الصلاح والمنفعة بالميرة والسقي والإصلاح	theme:ritual_belief/religion_worship(3); kw:theology(2); kw:devotion(2); kw:worship(2); kw:religion(2); kw:authority(2); theme:ritual_belief/ritual(2); theme:kinship_society/hospitality_welfare(2); theme:ritual_belief/belief_revelation(2); kw:gratitude(1); kw:adoration(1); kw:creed(1); kw:pity(1); kw:deity(1); kw:thousand(1); kw:heraldry(1)
SF0137	2	240	1,2,3,5,6,7	kw:name | kw:religion | kw:language | theme:ritual_belief/religion_worship | theme:kinship_society/identity_personhood	س م و → ء ل ه → ر ب ب → ر ح م → ع ب د → ص ر ط → ض ل ل	س م و:B005:الاسم تنويه ودلالة | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B003:علم رباني | ر ح م:B002:الرَّحِم والقرابة | ع ب د:B007:القوة والصلابة | ص ر ط:B002:الغيبة في المرور والبلع | ض ل ل:B001:الضلال عن الهدى والقصد	kw:name(2); kw:religion(2); kw:language(2); theme:ritual_belief/religion_worship(2); theme:kinship_society/identity_personhood(2); kw:family(1); kw:sage(1); kw:scholar(1); kw:invocation(1); kw:misguidance(1); kw:relative(1); kw:address(1); kw:appellation(1); kw:semiotics(1); kw:swallowing(1); kw:stoutness(1)
SF0138	2	232	1,2,3,4,5	kw:hierarchy | theme:kinship_society/hierarchy_status | kw:theology | theme:ritual_belief/religion_worship | theme:ritual_belief/belief_revelation	س م و → ح م د → ء ل ه → ر ب ب → ر ح م → م ل ك → ع ب د	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | ر ب ب:B006:رُبّ خاثر وإصلاح به | ر ح م:B001:الرَّحْمَة والرقة | م ل ك:B003:المُلك والسلطان | ع ب د:B001:الرق والملك	kw:hierarchy(3); theme:kinship_society/hierarchy_status(3); kw:theology(2); theme:ritual_belief/religion_worship(2); theme:ritual_belief/belief_revelation(2); kw:gratitude(1); kw:adoration(1); kw:chattel(1); kw:pity(1); kw:deity(1); kw:divinity(1); kw:kingship(1); kw:dominion(1); kw:hawk(1); kw:falcon(1); kw:syrup(1)
SF0139	2	230	1,2,3,4,7	kw:theology | theme:ritual_belief/religion_worship | kw:religion | kw:authority | theme:kinship_society/hospitality_welfare | theme:law_governance/obligation_contract	ء ل ه → ر ب ب → ع ل م → ر ح م → م ل ك → د ي ن → غ ي ر	ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B003:علم رباني | ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | م ل ك:B003:المُلك والسلطان | د ي ن:B001:الطاعة والانقياد | غ ي ر:B001:الصلاح والمنفعة بالميرة والسقي والإصلاح	theme:kinship_society/hospitality_welfare(3); kw:theology(2); theme:ritual_belief/religion_worship(2); kw:religion(2); kw:authority(2); theme:law_governance/obligation_contract(2); kw:creed(1); kw:heraldry(1); kw:sage(1); kw:banner(1); kw:pity(1); kw:scholar(1); kw:divinity(1); kw:kingship(1); kw:dominion(1); kw:invocation(1)
SF0140	2	216	1,2,3,4,7	theme:ritual_belief/religion_worship | theme:kinship_society/hospitality_welfare | kw:blessing | kw:devotion | kw:worship | kw:religion | theme:ritual_belief/ritual | theme:ritual_belief/belief_revelation	ء ل ه → ح م د → ر ب ب → ر ح م → د ي ن → ن ع م → غ ي ر	ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ن ع م:B001:حسن الحال والنعمة | غ ي ر:B001:الصلاح والمنفعة بالميرة والسقي والإصلاح	theme:ritual_belief/religion_worship(3); theme:kinship_society/hospitality_welfare(3); kw:blessing(2); kw:devotion(2); kw:worship(2); kw:religion(2); theme:ritual_belief/ritual(2); theme:ritual_belief/belief_revelation(2); kw:gratitude(1); kw:adoration(1); kw:creed(1); kw:pity(1); kw:deity(1); kw:divinity(1); kw:thousand(1); kw:heraldry(1)
SF0141	2	204	1,2,4,5,6,7	theme:ritual_belief/religion_worship | kw:blessing | kw:devotion | kw:worship | kw:religion | theme:ritual_belief/ritual | theme:land_water_sky/sky_astronomy	س م و → ء ل ه → ح م د → ي و م → د ي ن → ق و م → ن ع م	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ي و م:B001:وقت النهار المحدود | د ي ن:B001:الطاعة والانقياد | ق و م:B009:قوام وعماد ومعاش | ن ع م:B001:حسن الحال والنعمة	theme:ritual_belief/religion_worship(3); kw:blessing(2); kw:devotion(2); kw:worship(2); kw:religion(2); theme:ritual_belief/ritual(2); theme:land_water_sky/sky_astronomy(2); kw:gratitude(1); kw:adoration(1); kw:ceiling(1); kw:creed(1); kw:sunrise(1); kw:daytime(1); kw:overhead(1); kw:deity(1); kw:pillar(1)
SF0142	2	200	1,2,3,4,5,6	theme:ritual_belief/religion_worship | theme:ritual_belief/belief_revelation | kw:theology | kw:devotion | kw:worship | kw:religion | kw:authority | theme:kinship_society/hospitality_welfare	ح م د → ء ل ه → ر ب ب → ر ح م → م ل ك → ع ب د → ه د ي	ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | ر ب ب:B006:رُبّ خاثر وإصلاح به | ر ح م:B001:الرَّحْمَة والرقة | م ل ك:B003:المُلك والسلطان | ع ب د:B003:العبادة والطاعة الخاضعة | ه د ي:B004:بعثة لطف وهدية إلى ذي مودة	theme:ritual_belief/religion_worship(3); theme:ritual_belief/belief_revelation(3); kw:theology(2); kw:devotion(2); kw:worship(2); kw:religion(2); kw:authority(2); theme:kinship_society/hospitality_welfare(2); kw:gratitude(1); kw:submission(1); kw:adoration(1); kw:monotheism(1); kw:present(1); kw:pity(1); kw:thousand(1); kw:syrup(1)
SF0143	2	200	1,2,3,4,5,7	theme:ritual_belief/religion_worship | kw:religion | kw:devotion | kw:worship | theme:ritual_belief/ritual | theme:craft_material_built/architecture_construction	س م و → ء ل ه → ح م د → ر ح م → د ي ن → ع ب د → ض ل ل	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ر ح م:B002:الرَّحِم والقرابة | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ض ل ل:B001:الضلال عن الهدى والقصد	theme:ritual_belief/religion_worship(4); kw:religion(3); kw:devotion(2); kw:worship(2); theme:ritual_belief/ritual(2); theme:craft_material_built/architecture_construction(2); kw:gratitude(1); kw:adoration(1); kw:ceiling(1); kw:paving(1); kw:creed(1); kw:taming(1); kw:overhead(1); kw:smoothing(1); kw:deity(1); kw:family(1)
SF0144	2	192	1,2,4,5,6,7	theme:ritual_belief/religion_worship | kw:religion | kw:theology | kw:devotion | kw:worship | theme:cognition_perception/knowledge_learning | kw:knowledge | theme:ritual_belief/ritual	ء ل ه → ح م د → ر ب ب → ع ل م → د ي ن → ع ب د → ص ر ط	ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ر ب ب:B003:علم رباني | ع ل م:B001:انكشاف الشيء للعارف | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم	theme:ritual_belief/religion_worship(5); kw:religion(4); kw:theology(2); kw:devotion(2); kw:worship(2); theme:cognition_perception/knowledge_learning(2); kw:knowledge(2); theme:ritual_belief/ritual(2); kw:gratitude(1); kw:adoration(1); kw:paving(1); kw:creed(1); kw:sage(1); kw:taming(1); kw:scholar(1); kw:smoothing(1)
SF0145	2	191	1,2,4,5,6,7	theme:ritual_belief/religion_worship | kw:religion | kw:navigation | theme:law_governance/obligation_contract	ح م د → ء ل ه → ر ب ب → د ي ن → ع ب د → ص ر ط → ض ل ل	ح م د:B001:الحمد خلاف الذم | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B001:ربوبية وملك وسيادة | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	theme:ritual_belief/religion_worship(4); kw:religion(2); kw:navigation(2); theme:law_governance/obligation_contract(2); kw:gratitude(1); kw:creed(1); kw:dominion(1); kw:invocation(1); kw:misguidance(1); kw:address(1); kw:straightness(1); kw:family(1); kw:paving(1); kw:taming(1); kw:smoothing(1); kw:leveling(1)
SF0146	2	176	1,2,3,4,6,7	theme:ritual_belief/belief_revelation | kw:straightness | kw:guidance | kw:devotion | kw:worship | theme:ritual_belief/religion_worship | kw:direction | kw:religion	ء ل ه → ر ب ب → ر ح م → د ي ن → ه د ي → ق و م → ص ر ط	ء ل ه:B001:التعبد والمعبود | ر ب ب:B006:رُبّ خاثر وإصلاح به | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ه د ي:B001:دلالة بلطف إلى الطريق والحق | ق و م:B008:استقامة واعتدال واستواء | ص ر ط:B001:الطريق المستقيم	theme:ritual_belief/belief_revelation(3); kw:straightness(2); kw:guidance(2); kw:devotion(2); kw:worship(2); theme:ritual_belief/religion_worship(2); kw:direction(2); kw:religion(2); theme:law_governance/politics_order(2); theme:ritual_belief/ritual(2); kw:adoration(1); kw:creed(1); kw:pity(1); kw:syrup(1); kw:paste(1); kw:rectitude(1)
SF0147	2	168	1,2,3,4,5,6,7	theme:ritual_belief/religion_worship | kw:guidance | kw:direction | kw:religion | kw:navigation | theme:ritual_belief/belief_revelation	ر ح م → ح م د → ء ل ه → ع ب د → ه د ي → ص ر ط → ض ل ل	ر ح م:B002:الرَّحِم والقرابة | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | ع ب د:B005:التذليل والتسوية | ه د ي:B001:دلالة بلطف إلى الطريق والحق | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	theme:ritual_belief/religion_worship(4); kw:religion(3); theme:ritual_belief/belief_revelation(3); kw:guidance(2); kw:direction(2); kw:navigation(2); kw:gratitude(1); kw:misguidance(1); kw:family(1); kw:adoration(1); kw:thousand(1); kw:paving(1); kw:creed(1); kw:taming(1); kw:pity(1); kw:smoothing(1)
SF0148	2	168	1,2,4,5,6,7	kw:devotion | kw:worship | theme:ritual_belief/religion_worship | kw:religion | theme:ritual_belief/ritual	س م و → ء ل ه → د ي ن → ع ب د → ص ر ط → غ ي ر → غ ض ب	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | د ي ن:B001:الطاعة والانقياد | ع ب د:B007:القوة والصلابة | ص ر ط:B002:الغيبة في المرور والبلع | غ ي ر:B004:الغَيْرة على الأهل | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	kw:devotion(2); kw:worship(2); theme:ritual_belief/religion_worship(2); kw:religion(2); theme:ritual_belief/ritual(2); kw:adoration(1); kw:creed(1); kw:deity(1); kw:swallowing(1); kw:stoutness(1); kw:grammar(1); kw:duration(1); kw:honor(1); kw:protectiveness(1); kw:ceiling(1); kw:preposition(1)
SF0149	2	168	1,2,4,5,6,7	kw:religion | theme:ritual_belief/religion_worship | kw:devotion | kw:worship | theme:ritual_belief/ritual	س م و → ء ل ه → د ي ن → ع ب د → ص ر ط → غ ي ر → ض ل ل	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | د ي ن:B001:الطاعة والانقياد | ع ب د:B007:القوة والصلابة | ص ر ط:B002:الغيبة في المرور والبلع | غ ي ر:B002:الغَيْر في الدية | ض ل ل:B001:الضلال عن الهدى والقصد	kw:religion(3); theme:ritual_belief/religion_worship(3); kw:devotion(2); kw:worship(2); theme:ritual_belief/ritual(2); kw:adoration(1); kw:ceiling(1); kw:creed(1); kw:overhead(1); kw:deity(1); kw:misguidance(1); kw:stoutness(1); kw:canopy(1); kw:indemnity(1); kw:swallowing(1); kw:restitution(1)
SF0150	2	168	1,2,3,4,6,7	kw:religion | theme:ritual_belief/religion_worship | theme:ritual_belief/belief_revelation | kw:guidance | kw:devotion | kw:worship | kw:direction | kw:navigation	ء ل ه → ر ب ب → ر ح م → د ي ن → ه د ي → ص ر ط → ض ل ل	ء ل ه:B001:التعبد والمعبود | ر ب ب:B006:رُبّ خاثر وإصلاح به | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ه د ي:B001:دلالة بلطف إلى الطريق والحق | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	kw:religion(3); theme:ritual_belief/religion_worship(3); theme:ritual_belief/belief_revelation(3); kw:guidance(2); kw:devotion(2); kw:worship(2); kw:direction(2); kw:navigation(2); theme:ritual_belief/ritual(2); kw:adoration(1); kw:creed(1); kw:pity(1); kw:deity(1); kw:hawk(1); kw:falcon(1); kw:syrup(1)
